,j_1,j_2,bz_1,bz_2,j_12_Target,ox1T1.0,ox2T1.0,oy1T1.0,oy2T1.0,oz1T1.0,oz2T1.0,ox1T2.0,ox2T2.0,oy1T2.0,oy2T2.0,oz1T2.0,oz2T2.0,ox1T3.0,ox2T3.0,oy1T3.0,oy2T3.0,oz1T3.0,oz2T3.0,ox1T4.0,ox2T4.0,oy1T4.0,oy2T4.0,oz1T4.0,oz2T4.0,ox1T5.0,ox2T5.0,oy1T5.0,oy2T5.0,oz1T5.0,oz2T5.0,ox1T6.0,ox2T6.0,oy1T6.0,oy2T6.0,oz1T6.0,oz2T6.0,ox1T7.0,ox2T7.0,oy1T7.0,oy2T7.0,oz1T7.0,oz2T7.0,ox1T8.0,ox2T8.0,oy1T8.0,oy2T8.0,oz1T8.0,oz2T8.0,ox1T9.0,ox2T9.0,oy1T9.0,oy2T9.0,oz1T9.0,oz2T9.0,ox1T10.0,ox2T10.0,oy1T10.0,oy2T10.0,oz1T10.0,oz2T10.0,ox1T11.0,ox2T11.0,oy1T11.0,oy2T11.0,oz1T11.0,oz2T11.0,ox1T12.0,ox2T12.0,oy1T12.0,oy2T12.0,oz1T12.0,oz2T12.0,ox1T13.0,ox2T13.0,oy1T13.0,oy2T13.0,oz1T13.0,oz2T13.0,ox1T14.0,ox2T14.0,oy1T14.0,oy2T14.0,oz1T14.0,oz2T14.0,ox1T15.0,ox2T15.0,oy1T15.0,oy2T15.0,oz1T15.0,oz2T15.0,ox1T16.0,ox2T16.0,oy1T16.0,oy2T16.0,oz1T16.0,oz2T16.0,ox1T17.0,ox2T17.0,oy1T17.0,oy2T17.0,oz1T17.0,oz2T17.0,ox1T18.0,ox2T18.0,oy1T18.0,oy2T18.0,oz1T18.0,oz2T18.0,ox1T19.0,ox2T19.0,oy1T19.0,oy2T19.0,oz1T19.0,oz2T19.0,ox1T20.0,ox2T20.0,oy1T20.0,oy2T20.0,oz1T20.0,oz2T20.0
169,1.0,1.0,1.1,4.1,4.1,0.1351775825023651,0.9110532402992249,-0.8085612058639526,-0.01914144679903984,-0.4876601994037628,-0.2819082736968994,-0.10119184851646423,0.636533260345459,0.36286136507987976,0.25595414638519287,-0.7600932717323303,-0.49896183609962463,0.741977334022522,0.8669480085372925,0.6487348079681396,0.053425297141075134,-0.04846710339188576,-0.4682767391204834,0.7864763736724854,0.880101203918457,-0.5591465830802917,-0.39412546157836914,-0.12121375650167465,-0.1263713389635086,-0.33310917019844055,0.9085757732391357,-0.2996610701084137,0.010533570311963558,-0.8192337155342102,-0.21513131260871887,0.25081950426101685,0.8242942690849304,0.7880558967590332,0.4317273795604706,-0.5224838852882385,-0.3017984926700592,0.9470202922821045,0.877257227897644,-0.042953554540872574,0.08083143830299377,0.08950557559728622,-0.3613720238208771,0.2624906599521637,0.6714633107185364,-0.6164911985397339,-0.24921047687530518,-0.45744049549102783,-0.38111114501953125,-0.2703312635421753,0.8119522333145142,0.4756828546524048,0.048469241708517075,-0.7641732692718506,-0.47084841132164,0.726215124130249,0.956885814666748,0.6202031373977661,0.06257171928882599,-0.14027149975299835,-0.11032141745090485,0.606311023235321,0.9166697263717651,-0.6794443130493164,0.07194271683692932,-0.14861547946929932,-0.07671446353197098,-0.22827185690402985,0.6220813989639282,-0.16422833502292633,0.2276829332113266,-0.8085287809371948,-0.542192816734314,0.21051940321922302,0.7245849967002869,0.8547283411026001,0.11279582977294922,-0.438639372587204,-0.6553907990455627,0.931595504283905,0.8767526745796204,0.07310692220926285,-0.3198835253715515,0.08295126259326935,-0.09526233375072479,0.039893459528684616,0.8624964952468872,-0.6916258335113525,0.018652435392141342,-0.5254574418067932,-0.10860532522201538,-0.2996784746646881,0.7537471652030945,0.4376937747001648,0.3847293257713318,-0.8357898592948914,-0.5135915875434875,0.6935309767723083,0.7539641857147217,0.5141198039054871,0.17500028014183044,-0.1082177609205246,-0.39740195870399475,0.621157705783844,0.7050443291664124,-0.45571595430374146,-0.203268900513649,-0.10980759561061859,-0.25916385650634766,-0.3286587595939636,0.6949869394302368,-0.10692300647497177,-0.01882626861333847,-0.8003653287887573,-0.5259966850280762,0.10379043221473694,0.8653666377067566,0.8032382726669312,0.04465362802147865,-0.47004008293151855,-0.3550330698490143
170,1.0,1.0,1.1,4.1,5.1,-0.5274354219436646,0.8810164332389832,-0.5781756043434143,-0.12957680225372314,-0.5177403688430786,-0.2958887815475464,0.5037964582443237,0.7345584034919739,0.640637993812561,0.3776567876338959,-0.13435550034046173,-0.008866640739142895,0.26402372121810913,0.7739173769950867,-0.9151636958122253,0.19046717882156372,-0.10500360280275345,-0.5320085287094116,-0.37579450011253357,0.3941461443901062,0.2543444335460663,0.0411192886531353,-0.5658277869224548,-0.6074798107147217,0.6744174957275391,0.636139988899231,-0.05148893594741821,0.06339683383703232,0.08710909634828568,-0.2374548465013504,-0.39034897089004517,0.3594129681587219,-0.24996668100357056,0.020153794437646866,-0.5854088664054871,-0.6541982889175415,0.29286161065101624,0.7129461765289307,0.8775579929351807,-0.14876624941825867,-0.10254614800214767,-0.5796273946762085,0.5035011172294617,0.6673223376274109,-0.5903803110122681,-0.40695008635520935,-0.12710288166999817,-0.0853816419839859,-0.4843333959579468,0.8317350745201111,0.5940073728561401,0.08622556924819946,-0.49271294474601746,-0.36189988255500793,0.9994637966156006,0.9916497468948364,0.020661255344748497,-0.12504032254219055,0.006857707630842924,-0.019938070327043533,-0.5467835664749146,0.8998994827270508,-0.561797559261322,-0.1924915909767151,-0.5412200689315796,-0.24624337255954742,0.4887564480304718,0.8022039532661438,0.6963837146759033,0.31338584423065186,-0.14316426217556,0.050865888595581055,0.24288228154182434,0.8310404419898987,-0.9338063597679138,0.1925646811723709,-0.11831894516944885,-0.4661288559436798,-0.3802574872970581,0.4558179974555969,0.2753879725933075,0.07569599896669388,-0.5432918071746826,-0.5496365427970886,0.6851062774658203,0.6508241891860962,-0.1481095850467682,0.18112105131149292,0.08843810111284256,-0.20676420629024506,-0.4233753979206085,0.3565901219844818,-0.26024627685546875,0.09777673333883286,-0.5994405746459961,-0.6852641701698303,0.32743772864341736,0.6571754217147827,0.8238750100135803,-0.07518923282623291,-0.10956022143363953,-0.6003798246383667,0.4840136766433716,0.6098648309707642,-0.5536297559738159,-0.3955124616622925,-0.12416353821754456,-0.16681286692619324,-0.42300134897232056,0.7597861289978027,0.6097154021263123,0.07065771520137787,-0.4700469374656677,-0.4351547658443451,0.9976292252540588,0.9679589867591858,0.03623395040631294,-0.2333339899778366,0.026254145428538322,-0.07666086405515671
171,1.0,1.0,1.1,4.1,6.1,-0.8406186699867249,0.8351965546607971,0.042051441967487335,-0.27714505791664124,-0.3812894821166992,-0.28182798624038696,0.7833178043365479,0.7901210188865662,-0.2102963775396347,-0.0388922281563282,0.06722305715084076,0.19111889600753784,-0.7414583563804626,0.821225643157959,0.5596470832824707,0.0984761118888855,-0.3225752115249634,-0.531893789768219,0.8216590285301208,0.8911992311477661,-0.5254115462303162,-0.395831435918808,-0.023929547518491745,0.02889508195221424,-0.5134943723678589,0.8303211331367493,0.6163592338562012,-0.15860103070735931,-0.2928890883922577,-0.12153887748718262,0.4518106281757355,0.7072222828865051,-0.5845994353294373,-0.20829610526561737,-0.11344952881336212,-0.12332679331302643,-0.32266947627067566,0.7599790096282959,0.8897845149040222,-0.23710763454437256,-0.17040595412254333,-0.539520263671875,0.3659277856349945,0.6374521851539612,-0.665860116481781,-0.42940884828567505,-0.11627240478992462,-0.007408394943922758,0.10990262776613235,0.8253213763237,0.8546146750450134,0.003411124926060438,-0.08728872984647751,-0.2624826431274414,-0.007399136200547218,0.5461056232452393,-0.7638964653015137,-0.4554896652698517,-0.3241473138332367,-0.4277403652667999,0.1864449828863144,0.6683328747749329,0.7998442053794861,-0.3574671149253845,-0.008747177198529243,-0.3164450526237488,-0.15623225271701813,0.39017367362976074,-0.37417882680892944,-0.15450328588485718,-0.2839524745941162,-0.26256534457206726,0.6920598149299622,0.797981321811676,0.6334051489830017,-0.04874754697084427,0.12004315108060837,-0.5053797960281372,-0.3210749924182892,0.3655872344970703,-0.5703371167182922,-0.48724836111068726,-0.41503801941871643,-0.4791295528411865,0.5584309697151184,0.6038400530815125,0.3281864821910858,-0.15406650304794312,0.09639402478933334,-0.20120655000209808,-0.48588287830352783,0.25740787386894226,0.07857261598110199,0.08978768438100815,-0.44341790676116943,-0.6037836074829102,0.8920146226882935,0.7254782319068909,0.1038859561085701,-0.19910691678524017,0.19842320680618286,-0.5290481448173523,-0.31487709283828735,0.2803862392902374,-0.017268620431423187,-0.12393847107887268,-0.3645848035812378,-0.3720089793205261,0.6341676712036133,0.6030769348144531,-0.3181389272212982,0.08340772986412048,0.10959584265947342,-0.3804386556148529,-0.4438752830028534,0.25687140226364136,0.40392595529556274,0.14351263642311096,-0.45947331190109253,-0.6962171792984009
172,1.0,1.0,1.1,4.1,7.1,-0.588923454284668,0.7407885789871216,0.6433277726173401,-0.39130863547325134,-0.14538176357746124,-0.282749205827713,-0.055505987256765366,0.33852723240852356,-0.3866584300994873,-0.19621431827545166,-0.16654063761234283,-0.16498692333698273,0.8532005548477173,0.6810991168022156,-0.029082661494612694,0.016239849850535393,0.21650128066539764,-0.5581308007240295,-0.17277859151363373,0.2624068260192871,0.39867255091667175,0.14088454842567444,-0.2561287581920624,-0.40704837441444397,-0.4683244824409485,0.7014524936676025,-0.5644336938858032,0.2137216329574585,-0.15244413912296295,-0.15310069918632507,0.9511341452598572,0.9188380837440491,-0.09673045575618744,0.26521018147468567,0.05768641456961632,0.0523528978228569,-0.5409319400787354,0.8105217814445496,0.7878352403640747,-0.19944977760314941,-0.11387182027101517,-0.4790957570075989,-0.02275758422911167,0.5019238591194153,-0.6488675475120544,-0.4419359862804413,-0.17409273982048035,-0.06797292083501816,0.6653850674629211,0.6076788902282715,0.0318218357861042,-0.061465293169021606,0.1375930905342102,-0.2993829548358917,-0.12776915729045868,0.28449955582618713,0.6498818397521973,0.3071784973144531,-0.2597784101963043,-0.5752021670341492,-0.2907000482082367,0.6307141184806824,-0.6525151133537292,-0.07550404965877533,-0.10111314803361893,-0.3420601487159729,0.82419353723526,0.7771751284599304,-0.2392861694097519,0.3555791974067688,0.12160734832286835,0.1445803940296173,-0.4138431251049042,0.8945390582084656,0.8850845098495483,0.1640041321516037,-0.1528102457523346,-0.3884510099887848,-0.18554626405239105,0.6495285034179688,-0.8220348954200745,-0.5602331161499023,-0.25600558519363403,-0.19989795982837677,0.6085823178291321,0.5726531147956848,0.2126237004995346,-0.3040922284126282,0.12694674730300903,-0.1062692254781723,0.029521534219384193,0.33650532364845276,0.7291914224624634,0.4126463532447815,-0.1420074850320816,-0.5188881158828735,-0.2748870849609375,0.49688225984573364,-0.7501999735832214,-0.1199658215045929,-0.11918559670448303,-0.6255272626876831,0.7273259162902832,0.7343890070915222,-0.3055761754512787,0.27924883365631104,0.08978025615215302,0.1146000549197197,-0.2929038405418396,0.8943148851394653,0.8837905526161194,0.3108034133911133,-0.1932176947593689,-0.08839504420757294,-0.39076727628707886,0.7114056944847107,-0.7453157305717468,-0.3396078646183014,-0.2477266490459442,-0.38487863540649414
173,1.0,1.0,1.1,4.1,8.1,0.03146488964557648,0.6107317209243774,0.7843605875968933,-0.396831214427948,0.08103364706039429,-0.3038252592086792,0.0011417167261242867,0.20872999727725983,0.4590302109718323,0.38470175862312317,-0.11366196721792221,-0.17906823754310608,-0.8933100700378418,0.7390998005867004,-0.3049590289592743,0.27054375410079956,-0.11247090250253677,-0.5330948233604431,0.36038708686828613,0.7166784405708313,-0.8423680663108826,-0.5771293044090271,-0.10391823947429657,-0.05962876230478287,0.4925484359264374,0.4675443470478058,-0.05186939612030983,-0.13165122270584106,0.15027213096618652,-0.17873544991016388,0.8372606635093689,0.688064694404602,0.4257380962371826,0.6286272406578064,0.0460243821144104,-0.12558412551879883,-0.5281749367713928,0.8297246694564819,0.7840723395347595,-0.1555553674697876,-0.039564311504364014,-0.427390992641449,-0.33194857835769653,0.2846384346485138,-0.27658453583717346,-0.3317359983921051,-0.1770174503326416,-0.16418355703353882,-0.3187904357910156,0.40243691205978394,-0.5200759768486023,0.2796791195869446,-0.07683917135000229,-0.3712610602378845,0.7567786574363708,0.9891478419303894,-0.6502748131752014,0.06666920334100723,0.02436918020248413,-0.11535512655973434,0.5351412892341614,0.7233206033706665,0.680499255657196,-0.48693013191223145,0.16100020706653595,-0.12281233817338943,0.23907366394996643,0.30665257573127747,0.46951785683631897,0.3567439913749695,0.014123070053756237,-0.23769856989383698,-0.7657115459442139,0.5820867419242859,0.2891384959220886,0.38475528359413147,-0.21349747478961945,-0.47815772891044617,-0.3308347761631012,0.7929561138153076,-0.8517668843269348,-0.4614023268222809,-0.16857962310314178,-0.14733001589775085,0.4652325212955475,0.38521403074264526,-0.19941458106040955,-0.3186566233634949,0.07351092249155045,-0.10807141661643982,0.9048771262168884,0.6925363540649414,-0.1251315176486969,0.5405848026275635,0.19232992827892303,-0.3156149685382843,0.13636182248592377,0.8457340598106384,0.8584858775138855,-0.013001537881791592,-0.02540641464293003,-0.20199716091156006,-0.5670445561408997,0.49411270022392273,0.1366312950849533,-0.295614629983902,-0.14545461535453796,-0.17271162569522858,-0.40459662675857544,0.189008429646492,-0.1117127388715744,0.23080496490001678,-0.21082048118114471,-0.36280620098114014,0.18817222118377686,0.9215072989463806,-0.9765251278877258,0.07905122637748718,0.05368101969361305,-0.3694143295288086
174,1.0,1.0,1.1,4.1,9.1,0.5261979699134827,0.5161871314048767,0.35258159041404724,-0.27957800030708313,0.20893888175487518,-0.31660792231559753,0.8309110403060913,0.7264299392700195,0.1786525398492813,0.40377146005630493,0.10184364765882492,0.20486633479595184,0.5462727546691895,0.7625575065612793,0.6917471885681152,-0.09691282361745834,0.19663722813129425,-0.47403398156166077,0.4867253601551056,0.5173458456993103,0.3779332637786865,0.31541961431503296,-0.03839971125125885,-0.1186312586069107,-0.048129502683877945,0.782909095287323,0.8209206461906433,-0.25955185294151306,0.06596554070711136,0.01627134531736374,0.4165193438529968,0.35570573806762695,0.6556389927864075,0.6115744113922119,-0.0012567101512104273,-0.32062843441963196,-0.37975218892097473,0.844790518283844,0.8529683947563171,-0.14069336652755737,0.026134243234992027,-0.37280571460723877,-0.1221408024430275,0.16561844944953918,0.19297361373901367,-0.01443198136985302,-0.06422309577465057,-0.16924551129341125,-0.5267665386199951,0.7972988486289978,0.729762077331543,0.4213799238204956,-0.10941427201032639,-0.09359846264123917,-0.5707632303237915,0.2906590402126312,0.2825244963169098,-0.13798612356185913,-0.1468258798122406,-0.5688811540603638,-0.5301140546798706,0.49363622069358826,0.06684234738349915,-0.011294647119939327,-0.05657981336116791,-0.21186266839504242,-0.5507068634033203,0.5393760204315186,-0.07356682419776917,-0.02730722166597843,-0.05428547412157059,-0.1412970870733261,-0.5858662128448486,0.2532700300216675,-0.13683383166790009,0.23591254651546478,-0.18263979256153107,-0.5248995423316956,-0.6268401145935059,0.8088024258613586,-0.6839679479598999,-0.4231453239917755,-0.1084921807050705,-0.19823706150054932,-0.06016087159514427,0.15444990992546082,-0.20945784449577332,-0.07392903417348862,-0.048931244760751724,-0.1434081792831421,-0.4800609350204468,0.8221277594566345,-0.7864430546760559,0.23639363050460815,0.029216766357421875,-0.3435531556606293,0.3233445882797241,0.34819912910461426,-0.7031934261322021,-0.5929932594299316,-0.05456852167844772,-0.35934221744537354,-0.0749853327870369,0.7948458194732666,-0.8078354597091675,0.17184452712535858,0.05681151896715164,-0.011750741861760616,0.4346294403076172,0.4871479570865631,-0.36262276768684387,-0.2847660481929779,-0.02897213213145733,-0.05322185531258583,0.4935843348503113,0.7339357137680054,-0.7493342757225037,0.12416986376047134,0.20628461241722107,-0.5418494939804077
175,1.0,1.0,1.1,4.1,10.1,0.4863947033882141,0.5315165519714355,-0.3136431872844696,-0.11917755752801895,0.21768105030059814,-0.2926153242588043,0.3729681074619293,0.5784289836883545,-0.5041313171386719,-0.201686829328537,0.03888373821973801,0.13967053592205048,-0.46801236271858215,0.5714834332466125,-0.6920146942138672,0.2637830972671509,0.06690730899572372,-0.5533730387687683,-0.29790037870407104,0.28908631205558777,-0.5793361067771912,-0.5578334927558899,-0.15493643283843994,-0.23158392310142517,-0.7276454567909241,0.7624912261962891,0.27310848236083984,0.1522584855556488,-0.025181157514452934,0.01070950087159872,-0.03066944144666195,0.18232586979866028,0.5746340155601501,0.3733207583427429,-0.02748970128595829,-0.3991108238697052,-0.13248920440673828,0.8684415817260742,0.9254975318908691,-0.16397230327129364,0.08137931674718857,-0.3156644105911255,0.45419684052467346,0.3521319031715393,0.10691982507705688,0.3163594901561737,0.08561182022094727,-0.031237566843628883,0.6630774736404419,0.7813730239868164,0.45212146639823914,-0.20766596496105194,0.09801070392131805,-0.004760496784001589,0.7861103415489197,0.8782634735107422,-0.553368330001831,0.29703813791275024,0.1451226770877838,-0.2926913797855377,0.675420880317688,0.4073026180267334,-0.2623635232448578,-0.6011812090873718,0.14199313521385193,-0.13370046019554138,-0.28950363397598267,0.8134006857872009,-0.8038417100906372,0.27118220925331116,0.0728965774178505,-0.011284821666777134,-0.3235085606575012,0.12092921882867813,-0.3322577178478241,-0.01960417442023754,-0.14964835345745087,-0.4716348350048065,-0.8708862662315369,0.7590201497077942,-0.26873618364334106,-0.43251633644104004,-0.045442648231983185,-0.26371410489082336,-0.07567629963159561,0.26006752252578735,0.41654452681541443,0.33693811297416687,-0.04389463737607002,-0.0007614521309733391,-0.19160692393779755,0.6569008827209473,0.7765069603919983,0.08118408173322678,0.12671764194965363,-0.4665018618106842,0.44408145546913147,0.6868453621864319,0.5910131931304932,0.26260432600975037,-0.046278148889541626,-0.0890449583530426,0.31511014699935913,0.4534018933773041,0.3605108857154846,-0.177463099360466,0.18084773421287537,-0.15780362486839294,0.8946980237960815,0.8770260214805603,-0.10294708609580994,0.15147072076797485,0.06531297415494919,0.15241502225399017,0.5822468996047974,0.5884064435958862,-0.553510844707489,-0.054076097905635834,0.2490704357624054,-0.59856116771698
176,1.0,1.0,1.1,5.1,0.1,0.6148790121078491,0.9817336201667786,0.6544116139411926,-0.1608455777168274,0.44007694721221924,0.10161830484867096,0.1466350257396698,0.9446079134941101,0.14571821689605713,-0.14927256107330322,0.9783599972724915,0.29216018319129944,0.42625167965888977,0.931027889251709,-0.6210302114486694,0.021833932027220726,0.6576114892959595,0.36404988169670105,0.9571958184242249,0.9550302624702454,-0.28516119718551636,0.17089888453483582,0.04790455102920532,0.24196341633796692,0.797094464302063,0.9887929558753967,0.5568040609359741,0.13574452698230743,0.23326125741004944,0.06052359566092491,0.22836610674858093,0.9987494945526123,0.40780824422836304,-0.04639102891087532,0.8839849829673767,0.0153430737555027,0.2646474242210388,0.9724761843681335,-0.4666081368923187,-0.17909395694732666,0.8438368439674377,0.14845000207424164,0.8398070335388184,0.9403109550476074,-0.5105712413787842,-0.11916595697402954,0.18374015390872955,0.31833016872406006,0.9324260354042053,0.935332179069519,0.35266244411468506,0.07041026651859283,0.0769435241818428,0.34627392888069153,0.3787573277950287,0.9618934392929077,0.5893696546554565,0.1830655187368393,0.7133614420890808,0.20235207676887512,0.1607329100370407,0.9943676590919495,-0.22232277691364288,0.09822048991918564,0.9615822434425354,0.03858272358775139,0.6681360006332397,0.9953895807266235,-0.6390532851219177,-0.09157802164554596,0.3809836804866791,0.027502993121743202,0.9966351985931396,0.9653287529945374,0.08151666074991226,-0.18217280507087708,0.0032787879463285208,0.18679101765155792,0.5633096694946289,0.9347726106643677,0.6577927470207214,-0.07590238749980927,0.499878466129303,0.3468812108039856,0.13867069780826569,0.9367250204086304,0.06636141240596771,0.11053458601236343,0.9880078434944153,0.33184507489204407,0.4755406677722931,0.9714387655258179,-0.643393874168396,0.17846104502677917,0.5997968316078186,0.1559143215417862,0.9772840142250061,0.9983530044555664,-0.21005745232105255,0.05552845820784569,0.025878390297293663,0.009262872859835625,0.7494556307792664,0.9902503490447998,0.5968942046165466,-0.12717698514461517,0.2861540615558624,0.05550524219870567,0.1985454261302948,0.954641580581665,0.34261637926101685,-0.1732168346643448,0.9181625247001648,0.24183478951454163,0.30396297574043274,0.9307772517204285,-0.5194550156593323,-0.03427153080701828,0.7983275651931763,0.3633635640144348
177,1.0,1.0,1.1,5.1,1.1,0.8866172432899475,0.9952921271324158,0.3956696391105652,-0.06329765915870667,0.23942647874355316,0.0731884241104126,0.7013886570930481,0.9769681096076965,0.28586533665657043,-0.05675515532493591,0.6521852612495422,0.20328009128570557,0.6778213977813721,0.9696938395500183,-0.18596255779266357,0.009960965253412724,0.7098135948181152,0.23969534039497375,0.840990424156189,0.9867511987686157,-0.42095452547073364,0.06809982657432556,0.3380444049835205,0.1429198682308197,0.9924718141555786,0.9979633688926697,-0.11895252019166946,0.05353611707687378,0.013379301875829697,0.02306652069091797,0.929249107837677,0.9992185831069946,0.3364507257938385,-0.020722780376672745,0.15059877932071686,0.02271186374127865,0.733828604221344,0.9874257445335388,0.361746609210968,-0.0710754245519638,0.5745114684104919,0.13916590809822083,0.6626577973365784,0.9698276519775391,-0.07168591022491455,-0.04412517696619034,0.7433221936225891,0.2329578846693039,0.7960911393165588,0.9769723415374756,-0.4107411503791809,0.03284981846809387,0.43989500403404236,0.20105485618114471,0.9713495373725891,0.9922330379486084,-0.22570352256298065,0.07837565988302231,0.052858855575323105,0.08115974813699722,0.9638481140136719,0.9978638291358948,0.2496567815542221,0.037725746631622314,0.07748963683843613,0.01345148216933012,0.7749475240707397,0.9952928423881531,0.40670567750930786,-0.044055718928575516,0.4820352792739868,0.0759107768535614,0.6567095518112183,0.9771657586097717,0.04622974246740341,-0.07656978070735931,0.7500824332237244,0.18791601061820984,0.7535935640335083,0.9707227945327759,-0.367952436208725,-0.024197475984692574,0.5378915667533875,0.2230052500963211,0.9400412440299988,0.9842038154602051,-0.3107927441596985,0.06048411503434181,0.11632109433412552,0.14657679200172424,0.9862156510353088,0.9926954507827759,0.1451072245836258,0.08138573914766312,0.02535281889140606,0.04745832830667496,0.8220661878585815,0.9968163967132568,0.41784268617630005,0.012127114459872246,0.3809570372104645,0.041516438126564026,0.6623189449310303,0.9870384931564331,0.15754778683185577,-0.06899074465036392,0.7291774153709412,0.12721136212348938,0.7143574357032776,0.9713200926780701,-0.29851052165031433,-0.07350639253854752,0.6247658133506775,0.20219184458255768,0.9018456935882568,0.9765393733978271,-0.36893466114997864,0.007700805086642504,0.19989486038684845,0.18896543979644775
178,1.0,1.0,1.1,5.1,2.1,0.9982873797416687,0.9999411702156067,-0.05091487616300583,0.004038966726511717,-0.0287972092628479,-0.01003391481935978,0.9952263236045837,0.9995526671409607,-0.04821231961250305,0.0038945693522691727,-0.0848357081413269,-0.029600508511066437,0.9940165281295776,0.9992642402648926,0.005238830577582121,-0.00028395818662829697,-0.10904373228549957,-0.038181520998477936,0.9956857562065125,0.9996196627616882,0.053140513598918915,-0.004203433636575937,-0.07590049505233765,-0.026790441945195198,0.9987621903419495,0.9999496936798096,0.045037008821964264,-0.0038331691175699234,-0.02034578286111355,-0.007361463271081448,0.9999224543571472,0.9999784827232361,-0.01055759284645319,0.00044763300684280694,-0.0009405133314430714,-0.0002731690474320203,0.9977259039878845,0.9998804926872253,-0.055093616247177124,0.004204246681183577,-0.03813862428069115,-0.012966354377567768,0.9947847127914429,0.999444305896759,-0.04167643189430237,0.003546274732798338,-0.09273211658000946,-0.03211361914873123,0.9940675497055054,0.9992396235466003,0.015539726242423058,-0.0008508663740940392,-0.10717146098613739,-0.03764195367693901,0.9961486458778381,0.9996415376663208,0.05629366636276245,-0.004471622873097658,-0.06623363494873047,-0.02376618981361389,0.9991317391395569,0.9999074935913086,0.03765537962317467,-0.0035875875037163496,-0.013074848800897598,-0.005027764942497015,0.9996922016143799,0.99991375207901,-0.020762750878930092,0.0008931953925639391,-0.0037297678645700216,-0.0010843886993825436,0.9970976114273071,0.999767005443573,-0.057435162365436554,0.004327837843447924,-0.048048973083496094,-0.01607220061123371,0.994373083114624,0.9992986917495728,-0.0337543785572052,0.0031593528110533953,-0.0993182584643364,-0.03425610810518265,0.9941669702529907,0.9991892576217651,0.025316303595900536,-0.0014146355679258704,-0.10349121689796448,-0.036579232662916183,0.9965987205505371,0.9996150732040405,0.057564254850149155,-0.0046973563730716705,-0.05616740137338638,-0.02061706967651844,0.9993794560432434,0.9998165369033813,0.029016051441431046,-0.003302649362012744,-0.007234395947307348,-0.0031013062689453363,0.9993158578872681,0.9998047351837158,-0.030274968594312668,0.001334411557763815,-0.008272014558315277,-0.0024090614169836044,0.9964226484298706,0.9996007680892944,-0.05786341801285744,0.00440805172547698,-0.058187659829854965,-0.01925976574420929,0.994001030921936,0.9991198182106018,-0.024714332073926926,0.0027343109250068665,-0.10436765104532242,-0.035965707153081894
179,1.0,1.0,1.1,5.1,3.1,0.7710980176925659,0.9925094246864319,-0.5534023642539978,9.414977830601856e-05,-0.31434106826782227,-0.12075459212064743,0.43924954533576965,0.9402511715888977,-0.35553017258644104,0.0242853295058012,-0.8153178095817566,-0.31531408429145813,0.4670332074165344,0.8932012915611267,0.28499823808670044,0.0629684180021286,-0.7910876870155334,-0.3512692451477051,0.7750278115272522,0.9207087159156799,0.4827233850955963,0.034673579037189484,-0.2676115334033966,-0.23748494684696198,0.9502735137939453,0.9361004829406738,-0.014064475893974304,-0.0747046023607254,0.013234619982540607,-0.14672353863716125,0.7221611738204956,0.915912926197052,-0.506717324256897,-0.15216019749641418,-0.3517925441265106,-0.19996990263462067,0.35575011372566223,0.9178809523582458,-0.2962867021560669,-0.12337634712457657,-0.8549103736877441,-0.295784592628479,0.38022154569625854,0.9027835130691528,0.30991536378860474,-0.01126802060753107,-0.7947020530700684,-0.2387934923171997,0.7410200238227844,0.8797942399978638,0.42616862058639526,0.10529641062021255,-0.25149327516555786,-0.09409579634666443,0.8915225863456726,0.8825029730796814,-0.10652633756399155,0.12438597530126572,0.01860860548913479,-0.11055932193994522,0.6510609984397888,0.8493427038192749,-0.5164295434951782,0.04177775979042053,-0.36745157837867737,-0.3201127350330353,0.34749841690063477,0.8210034370422363,-0.20838358998298645,-0.0498780682682991,-0.869792640209198,-0.49414941668510437,0.3779555559158325,0.8699327111244202,0.42496457695961,-0.10464165359735489,-0.7821129560470581,-0.4091615676879883,0.7399354577064514,0.9151570796966553,0.5098094940185547,-0.10353989154100418,-0.23063057661056519,-0.1112099215388298,0.9235632419586182,0.925969660282135,-0.0957997664809227,-0.020731812343001366,0.012391842901706696,0.06671213358640671,0.6554387211799622,0.9299367070198059,-0.5461118817329407,0.10109095275402069,-0.39162203669548035,-0.07876694947481155,0.36730334162712097,0.8945008516311646,-0.2107122838497162,0.18468710780143738,-0.8792890310287476,-0.34383076429367065,0.4753907322883606,0.8797942399978638,0.43355903029441833,0.16705697774887085,-0.7620431780815125,-0.43901437520980835,0.8253151178359985,0.9339801669120789,0.5063111186027527,0.01667172648012638,-0.1958303153514862,-0.3213232755661011,0.9831468462944031,0.9610162973403931,-0.08430533111095428,-0.162109836935997,0.025935634970664978,-0.1566074639558792
